id,text,annotation,iteration,ka_mean,ka_lower,ka_upper
403,Covid,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
404,coronoa virus,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
405,The failed government,"4 - Pol-neg i.e., complaints about politics",27,0.9191871025015823,0.9152129879419525,0.9233332935463343
406,Covid 19,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
407,covid,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
408,Coronavirus,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
409,COVD19,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
410,Covid,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
411,The Conservative Government eroding democracy.,"4 - Pol-neg i.e., complaints about politics",27,0.9191871025015823,0.9152129879419525,0.9233332935463343
412,Covid,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
413,Affordability,32,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
414,covid,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
415,climate change,40 Environment,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
416,The destruction of the country's economy and morals due to the racism and stupidity of Brexit,15,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
417,Economic fallout from Brexit and CV19,15,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
418,Covid,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
419,Immigration,12,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
420,Nhs,1,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
421,economy,26,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
422,COVID-19,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
423,immigration,12,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
424,Crime,"- ""The rise in crime rates across the country is very concerning and needs to be addressed immediately.""
- ""I believe that tackling crime should be the top priority for the government right now.""
- ""The safety of our communities is at stake with the increasing crime levels.""",27,0.9191871025015823,0.9152129879419525,0.9233332935463343
425,Coronavirus,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
426,Lack of choice in medical alternatives within nhs,1,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
427,Inflation,31,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
428,The various consequences of the virus,48 - Coronavirus,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
429,Covid,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
430,COVID,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
431,Covid 19,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
432,Energy prices,32 for Living costs,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
433,Cost of living crisis,32 for Living costs,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
434,Russia/Ukraine conflict,22 War,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
435,illegal migrants,12 for Immigration,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
436,COVID,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
437,Covid,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
438,covid,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
439,Brexit,15,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
440,Economy,26,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
441,Cost of living,32 for Living costs,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
442,The government,"4 - Pol-neg i.e., complaints about politics",27,0.9191871025015823,0.9152129879419525,0.9233332935463343
443,Climate change,40 Environment,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
444,Conservative government,5,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
445,Global warming / Climate change,40 Environment,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
446,Covid 19 and the variants,48 - Coronavirus,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
447,cost of living,32,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
448,Violent crime,14,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
449,Brexit,15,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
450,Covid,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
451,Energy costs,32 for Living costs,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
452,Peak Oil / Energy crisis,32 for Living costs,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
453,COVID pandemic,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
454,ECONOMY RISING PRICES,31 for Inflation,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
455,economy,26,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
456,Economy,26,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
457,Covid,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
458,Financial,This response would fall under category 26 for Economy-general.,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
459,Economy,26,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
460,Corona,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
461,Brexit,15,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
462,costs of living,32,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
463,Covid,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
464,Inflation,31,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
465,Blocking the Police & Crime bill,14 - Crime,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
466,Climate change,40 Environment,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
467,COVID,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
468,Covid,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
469,Cost of living.,32 for Living costs.,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
470,Economy,26,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
471,Cost of living,32,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
472,Climate change,40 Environment,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
473,Covid19,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
474,health - fighting the Corona virus,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
475,Climate Change,40 Environment,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
476,Covid,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
477,covid,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
478,Covid 19,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
479,Covid 19,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
480,Immigration,12,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
481,covid,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
482,covid,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
483,Covid,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
484,Corona virus,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
485,NHS,1,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
486,Broken government promises and wasteful spending,"4 - Pol-neg i.e., complaints about politics",27,0.9191871025015823,0.9152129879419525,0.9233332935463343
487,Economy,26,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
488,Coronavirus,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
489,coronavirus,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
490,Financial situations,32 for Living costs,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
491,The economy,26,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
492,Covid,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
493,Illegal immigration,12,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
494,Economy & cost of living,32 for Living costs,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
495,climate change,40 Environment,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
496,Pandemic,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
497,Economy,26,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
498,Covid-19,48,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
499,Climate change,40 Environment,27,0.9191871025015823,0.9152129879419525,0.9233332935463343
0,Economy,26,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
1,Poor Government,"4 - Pol-neg i.e., complaints about politics",28,0.9195216040296211,0.9155712703007037,0.9234685884205048
2,COVID 19,48 (Coronavirus),28,0.9195216040296211,0.9155712703007037,0.9234685884205048
3,immigration,12,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
4,The cost of living crisis,32 for Living costs,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
5,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
6,coved19,48 for Coronavirus,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
7,the economy,26,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
8,NHS,1,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
9,Cost of living,32,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
10,COVID,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
11,Cost of living,32,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
12,Global warming,40 Environment,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
13,Immigration,12,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
14,underfunded nhs,1,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
15,The economy,26,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
16,cost of living energy prices,32,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
17,Corruption in parliament,"4 - Pol-neg i.e., complaints about politics",28,0.9195216040296211,0.9155712703007037,0.9234685884205048
18,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
19,COVID,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
20,War in Ukraine,22 for War,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
21,Brexit & Covid,"15, 48",28,0.9195216040296211,0.9155712703007037,0.9234685884205048
22,the Ukraine conflict,22 for War,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
23,underlying health probems that have not been dealt with during the pandemic,1,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
24,Economy,26,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
25,Covid-19,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
26,covid 19,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
27,COVID-19,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
28,Cost of living,32,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
29,Immigration,12,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
30,Cost of living,32,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
31,Brexit,15,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
32,immigration,12,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
33,The economy,26,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
34,crime,"I'm sorry, but I need the actual open-ended response in order to assign a category to it.",28,0.9195216040296211,0.9155712703007037,0.9234685884205048
35,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
36,Cover 19 Indian strain,48 for Coronavirus,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
37,EU aggression,22 War,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
38,COVID 19,48 (Coronavirus),28,0.9195216040296211,0.9155712703007037,0.9234685884205048
39,rejoining the eu,15 for Europe,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
40,Recovery from Covid-19,48 - Coronavirus,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
41,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
42,Cost of Living,32,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
43,Rising living costs,32 for Living costs,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
44,This lying cheating dishonest government,"4 - Pol-neg i.e., complaints about politics",28,0.9195216040296211,0.9155712703007037,0.9234685884205048
45,illegal migrants,12 for Immigration,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
46,covie vir 19,48 for Coronavirus,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
47,Economic recovery,26 - Economy-general,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
48,Immigration,12,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
49,Corona virus pandemic,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
50,COVID,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
51,Virus,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
52,Cost of Living,32,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
53,Climate change,40 Environment,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
54,Brexit,15,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
55,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
56,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
57,Covid hoax,48 for Coronavirus,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
58,Covid 19,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
59,Rising prices,31 - Inflation,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
60,Pandemic,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
61,Covid 19,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
62,NHS backlog,1,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
63,immigraation,12,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
64,Economy,26,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
65,Economy,26,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
66,Coronavirus,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
67,Cost of living,32,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
68,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
69,Recovering from Coronavirus,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
70,economy,26,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
71,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
72,COVID,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
73,Cost of living,32,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
74,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
75,price increases,31 for Inflation,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
76,covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
77,Covid-19,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
78,Elitism and corruption,"4 - Pol-neg i.e., complaints about politics",28,0.9195216040296211,0.9155712703007037,0.9234685884205048
79,SLEEZE,"4 - Pol-neg i.e., complaints about politics",28,0.9195216040296211,0.9155712703007037,0.9234685884205048
80,Health crisis,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
81,Economy,26,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
82,cost of living,32,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
83,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
84,Covid 19,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
85,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
86,Incompetent & dishonest government,"4 - Pol-neg i.e., complaints about politics",28,0.9195216040296211,0.9155712703007037,0.9234685884205048
87,The Environment,40 - Environment,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
88,Cost Of Livinf Crisis and inflation,"32, 31",28,0.9195216040296211,0.9155712703007037,0.9234685884205048
89,effects of covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
90,illegal immigration,12 for Immigration,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
91,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
92,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
93,covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
94,covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
95,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
96,The pandemic,48 for Coronavirus,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
97,omnicrom virus,48 for Coronavirus,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
98,Effects of the war in Ukraine,22 for War,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
99,Cost of Living,32,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
100,the virus,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
101,Coronavirus,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
102,Covid-19,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
103,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
104,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
105,Immigration,12,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
106,Corona virus,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
107,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
108,Immigration,12,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
109,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
110,recovering from covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
111,rising cost of living,32 for Living costs,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
112,COVID,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
113,Climate change,40 Environment,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
114,Russia invading Ukraine,22 War,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
115,Rise in living costs,32 for Living costs,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
116,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
117,Coronavirus,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
118,Cost of living crisis,32 for Living costs,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
119,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
120,Rising cost of living,32 for Living costs,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
121,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
122,Economy,26,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
123,Economy,26,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
124,Covid 19,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
125,Climate change,40 Environment,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
126,Cost of living,32,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
127,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
128,Cost of living crisis,32,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
129,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
130,Cost of living,32,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
131,Recovering from the virus,48 for Coronavirus,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
132,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
133,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
134,Crime,"- ""The rise in crime rates across the country is very concerning and needs to be addressed immediately.""
- ""I believe that tackling crime should be the top priority for the government right now.""
- ""The safety of our communities is at risk due to the increase in crime, and it needs to be addressed urgently.""",28,0.9195216040296211,0.9155712703007037,0.9234685884205048
135,Crime,"- ""The rise in crime rates across the country is very concerning.""
- ""I believe addressing crime and improving public safety should be the top priority for the government.""
- ""The issue of crime and violence in our communities needs to be tackled more effectively.""",28,0.9195216040296211,0.9155712703007037,0.9234685884205048
136,COVID 19,48 - Coronavirus,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
137,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
138,Protecting the environment,40 Environment,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
139,healthcare,1,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
140,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
141,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
142,Government corruption,"4 - Pol-neg i.e., complaints about politics",28,0.9195216040296211,0.9155712703007037,0.9234685884205048
143,Climate change,40 Environment,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
144,covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
145,Living costs,Living costs,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
146,illegal immigration,12 for Immigration,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
147,covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
148,Health,1,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
149,inflation,31,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
150,Rising prices for living,32,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
151,Covid 19,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
152,illegal immigrants,12 for Immigration,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
153,economic recovery,26 - Economy-general,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
154,rising prices/cost of living,32 for Living costs,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
155,health,1,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
156,Coping with Brexit,15 for Europe,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
157,migrants,12 for Immigration,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
158,War in Ukraine,22 for War,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
159,Inflation,31,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
160,Covid and it's repercussions,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
161,Corona virus,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
162,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
163,Cost of living,32,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
164,coronavirus,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
165,Economy,26,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
166,Inflation,31,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
167,Inflation,31,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
168,covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
169,climate change,40 Environment,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
170,Cost of living,32,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
171,Covid omicron,48 - Coronavirus,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
172,Recovery from pandemic,48 - Coronavirus,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
173,COVID 19,48 (Coronavirus),28,0.9195216040296211,0.9155712703007037,0.9234685884205048
174,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
175,Our prime minister,"5 - Partisan-neg i.e., complaints about a party or politician",28,0.9195216040296211,0.9155712703007037,0.9234685884205048
176,Cost of Living increases,32,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
177,Inaction on climate change,40 Environment,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
178,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
179,NHS,1,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
180,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
181,COVID 19,48 (Coronavirus),28,0.9195216040296211,0.9155712703007037,0.9234685884205048
182,covid 19,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
183,Boris Johnson,5,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
184,Migration across the English Channel,12 for Immigration,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
185,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
186,Global warming,40 Environment,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
187,Covid-19,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
188,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
189,Immigration,12,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
190,covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
191,The economy.,26,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
192,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
193,Climate change,40 Environment,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
194,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
195,Coronavirus,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
196,Cost of living,32,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
197,economy,26,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
198,Knife crime,14 Crime,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
199,Brexit,15,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
200,Economy,26,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
201,brexit,15,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
202,Coronavirus,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
203,Cost of living,32,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
204,covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
205,Cost of living,32,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
206,Corona virus,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
207,Climate change,40 Environment,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
208,Climate change,40 Environment,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
209,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
210,Covid 19,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
211,COVID 19,48 (Coronavirus),28,0.9195216040296211,0.9155712703007037,0.9234685884205048
212,Inflation,31,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
213,Government unfit for purpose,"4 - Pol-neg i.e., complaints about politics",28,0.9195216040296211,0.9155712703007037,0.9234685884205048
214,Cost of living and paying bills,32 for Living costs,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
215,Cost of living,32,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
216,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
217,Brexit,15,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
218,Economic fallout from Brexit,15,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
219,economy,26,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
220,Cost of living,32,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
221,Cost of living,32,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
222,Covid 19,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
223,Climate change,40 Environment,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
224,Economic decline due to Brexit,15,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
225,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
226,Inflation and cost of living,"31 for Inflation, 32 for Living costs",28,0.9195216040296211,0.9155712703007037,0.9234685884205048
227,Covid 19,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
228,Government leadership,"4 - Pol-neg i.e., complaints about politics",28,0.9195216040296211,0.9155712703007037,0.9234685884205048
229,Covid,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
230,Coronavirus,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
231,Covid 19,48,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
232,brexit,15,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
233,the economy,26,28,0.9195216040296211,0.9155712703007037,0.9234685884205048
