id,text,annotation,iteration,ka_mean,ka_lower,ka_upper
483,coronavirus,48,20,0.9090126577456565,0.9039460902487573,0.9140614907977836
484,Covid,48,20,0.9090126577456565,0.9039460902487573,0.9140614907977836
485,covid,48,20,0.9090126577456565,0.9039460902487573,0.9140614907977836
486,COVID-19,48,20,0.9090126577456565,0.9039460902487573,0.9140614907977836
487,Covid,48,20,0.9090126577456565,0.9039460902487573,0.9140614907977836
488,Covid 19,48,20,0.9090126577456565,0.9039460902487573,0.9140614907977836
489,Covid 19 Omicron variant,48,20,0.9090126577456565,0.9039460902487573,0.9140614907977836
490,Cost of living,32,20,0.9090126577456565,0.9039460902487573,0.9140614907977836
491,Coronavirus,48,20,0.9090126577456565,0.9039460902487573,0.9140614907977836
492,COVID-19,48,20,0.9090126577456565,0.9039460902487573,0.9140614907977836
493,Covid-19,48,20,0.9090126577456565,0.9039460902487573,0.9140614907977836
494,The Brexit deal,15,20,0.9090126577456565,0.9039460902487573,0.9140614907977836
495,Climate change,40,20,0.9090126577456565,0.9039460902487573,0.9140614907977836
496,pandemic,48,20,0.9090126577456565,0.9039460902487573,0.9140614907977836
497,Climate change,40,20,0.9090126577456565,0.9039460902487573,0.9140614907977836
498,Covid,48,20,0.9090126577456565,0.9039460902487573,0.9140614907977836
499,covid restrictions,48,20,0.9090126577456565,0.9039460902487573,0.9140614907977836
0,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
1,Immigration,None,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
2,Overpopulation,40 Environment,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
3,cost of living energy prices,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
4,The cost of living,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
5,Economy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
6,Covid 19,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
7,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
8,Coronarvius,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
9,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
10,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
11,Covid-19,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
12,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
13,coved19,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
14,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
15,economy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
16,Energy prices,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
17,Cost of living.,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
18,Covid-19,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
19,Climate change,40,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
20,Pandemic,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
21,Global warming,40 Environment,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
22,Coronavirus,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
23,illegal migrants,12,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
24,Coronavirus,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
25,Covid-19,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
26,Covid 19,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
27,Financial situations,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
28,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
29,Corona virus pandemic,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
30,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
31,Economic recovery,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
32,eradicating Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
33,consequences of brexit/Russian aggression,15,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
34,covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
35,Brexit,15,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
36,Cost of living,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
37,immigration,12,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
38,Economy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
39,Brexit.,15,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
40,Climate change,40,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
41,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
42,Pandemic,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
43,Cost of Living,Living costs,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
44,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
45,Cost of Living,Living costs,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
46,Cost of living crisis,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
47,Climate change,40,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
48,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
49,illegal immigration,12,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
50,Environment,"""The most important issue facing the country is the urgent need to address climate change and protect our environment for future generations.""",21,0.9096520358079525,0.9046760886888566,0.9145639430210512
51,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
52,COVID,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
53,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
54,Rising energy costs.,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
55,Cost of living,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
56,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
57,COVID 19,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
58,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
59,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
60,Inaction on climate change,40 Environment,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
61,Cv19,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
62,Economy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
63,the economy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
64,Brexit,15,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
65,omnicrom virus,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
66,The economy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
67,Cost of living,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
68,Cost of living and paying bills,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
69,ECONOMY RISING PRICES,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
70,Cost of living crisis,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
71,COVID-19,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
72,covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
73,Covid 19,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
74,Financial,Living costs,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
75,Cost of living,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
76,Climate change,40,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
77,The economy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
78,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
79,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
80,Environmental,"""The most important issue facing the country is the urgent need to address climate change and protect our environment for future generations.""",21,0.9096520358079525,0.9046760886888566,0.9145639430210512
81,Economy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
82,Covid 19,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
83,Cost of living,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
84,Coronavirus,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
85,COVID-19,Respond 48 for Coronavirus,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
86,economic recovery,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
87,Economy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
88,Cost of living,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
89,Economy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
90,Cost of living,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
91,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
92,Cost of living,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
93,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
94,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
95,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
96,"Keeping covid at bay,unlocking the country",48 - Coronavirus,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
97,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
98,immigration,12,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
99,Climate change,40,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
100,Environment,"- ""Climate change and protecting the environment for future generations.""
- ""The degradation of our natural resources and the impact of pollution on our planet.""
- ""I believe the most pressing issue is the need to address environmental issues such as deforestation and pollution.""",21,0.9096520358079525,0.9046760886888566,0.9145639430210512
101,Rising costs,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
102,covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
103,Cost of living,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
104,Corona virus,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
105,The cost of living crisis,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
106,Immigration,None,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
107,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
108,Economy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
109,covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
110,Covid 19,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
111,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
112,Corona,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
113,Economy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
114,Cost of living,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
115,Economy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
116,The pandemic,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
117,coronavirus,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
118,Cost of living,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
119,covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
120,The EU,15,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
121,The pandemic,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
122,Energy prices,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
123,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
124,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
125,Cost of living,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
126,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
127,covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
128,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
129,Global warming / Climate change,40,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
130,Coping with Brexit,15,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
131,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
132,COVID-19,Respond 48 for Coronavirus,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
133,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
134,COVID,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
135,Coronavirus,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
136,covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
137,Immigration,N/A,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
138,Immigration,N/A,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
139,Covid 19,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
140,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
141,Broken government promises and wasteful spending,26 - Economy-general,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
142,COVID pandemic,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
143,covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
144,climate change,40,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
145,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
146,economy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
147,Brexit,15,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
148,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
149,Covid19,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
150,Covid-19,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
151,COVID,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
152,Recovery from covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
153,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
154,covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
155,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
156,Climate change,40,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
157,Brexit,15,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
158,rising prices,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
159,Immigration,None,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
160,COVID-19,Respond 48 for Coronavirus,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
161,Imigrants,12,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
162,rising prices/cost of living,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
163,Brexit,15,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
164,corona virus,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
165,Cost of living,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
166,Gas and electric price rise,32 - Living costs,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
167,Cost of living,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
168,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
169,COVID,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
170,covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
171,covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
172,Brexit,15,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
173,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
174,immigration,12,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
175,Coronavirus,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
176,N.Ireland Protocol,15,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
177,cost of living crisis,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
178,Climate change,40,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
179,the new covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
180,Coronavirus,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
181,Covid-19,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
182,COVID 19,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
183,Coronavirus,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
184,"Rising prices in electricity, petrol etc",32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
185,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
186,Climate change,40,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
187,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
188,COVID,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
189,coronoa virus,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
190,immigration,12,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
191,Coronavirus,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
192,Brexit,15,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
193,Ecomomy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
194,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
195,THE ECONOMY,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
196,Recovering from Coronavirus,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
197,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
198,The rising cost of living,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
199,Energy prices,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
200,dealing with the pandemic,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
201,covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
202,Recovery from pandemic,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
203,Overpopulation,40 Environment,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
204,the Covid vaccinations,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
205,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
206,economy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
207,Pandemic,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
208,Household bills,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
209,Immigrants,12,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
210,Climate emergency,40 Environment,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
211,economy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
212,the economy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
213,Immigration,N/A,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
214,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
215,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
216,COVID,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
217,Lockdown,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
218,Covid_19,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
219,Cost of living crisis,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
220,covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
221,Economy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
222,finanaces,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
223,Cost of Energy,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
224,Climate change,40,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
225,The Environment,40,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
226,covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
227,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
228,covid 19,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
229,Cost of living crisis,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
230,Climate change,40,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
231,Cost of Living,Living costs,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
232,Climate Change,40,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
233,Price rises,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
234,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
235,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
236,Cost of living,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
237,Cost of living,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
238,Covid 19 and the variants,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
239,Immigration,None,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
240,Economy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
241,Covid-19,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
242,Economy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
243,Pandemic,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
244,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
245,Rising cost of living,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
246,Cost of living,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
247,health - fighting the Corona virus,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
248,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
249,Climate change,40,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
250,Climate change,40,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
251,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
252,Economy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
253,Climate Change,40,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
254,The costs of covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
255,Pandemic,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
256,Economy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
257,Covid 19,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
258,Covid 19,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
259,Covid-19,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
260,Climate change,40,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
261,covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
262,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
263,recovering from covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
264,Cost of living,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
265,Economy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
266,Cost of living,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
267,ENERGY PRICE RISE,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
268,Covid-19,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
269,Covid pandemic,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
270,Coronavirus,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
271,pensioners struggling to pay their bills,32 - Living costs,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
272,Coronavirus,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
273,Cost of fuel,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
274,Economy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
275,covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
276,Cost of Living increases,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
277,Price increases,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
278,Affordability,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
279,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
280,Climate change,40,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
281,Immigration,N/A,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
282,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
283,covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
284,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
285,Cost of living,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
286,The economy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
287,covie vir 19,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
288,Cost of living rise,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
289,Cost of living,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
290,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
291,the economy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
292,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
293,covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
294,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
295,Covid-19,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
296,Covid pandemic,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
297,the economy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
298,Economy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
299,Border Control,12,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
300,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
301,Opening country back up,26 - Economy-general,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
302,covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
303,immigrants crossing the English Channel,12,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
304,Immigration,None,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
305,climate change,40,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
306,Brexit & Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
307,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
308,covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
309,covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
310,Economy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
311,Corona virus,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
312,COVID,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
313,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
314,covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
315,price increases,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
316,Climate change,40,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
317,cost of living,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
318,Brexit,15,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
319,covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
320,Energy prices,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
321,Coronavirus,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
322,COVID-19,Respond 48 for Coronavirus,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
323,Covid-19,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
324,Rising prices of food .fuel e.t.c,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
325,coronavirus,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
326,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
327,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
328,covid 19,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
329,Covid 19,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
330,Cost of living,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
331,Climate change,40,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
332,COVID Issues,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
333,Covid,48,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
334,cost of living,32,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
335,economic recovery,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
336,Economy,26,21,0.9096520358079525,0.9046760886888566,0.9145639430210512
