id,text,annotation,iteration,ka_mean,ka_lower,ka_upper,run_count,cumulative_ka_mean,cumulative_ka_lower,cumulative_ka_upper,adjacent_reference_iteration,adjacent_ka_mean,adjacent_ka_lower,adjacent_ka_upper
85,COVID-19,Respond 48 for Coronavirus,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
86,economic recovery,26,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
87,Economy,26,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
88,Cost of living,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
89,Economy,26,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
90,Cost of living,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
91,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
92,Cost of living,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
93,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
94,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
95,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
96,"Keeping covid at bay,unlocking the country",48 - Coronavirus,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
97,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
98,immigration,"- ""Immigration""",28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
99,Climate change,40,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
100,Environment,"""The most important issue facing the country is the urgent need to address climate change and protect our environment for future generations.""",28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
101,Rising costs,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
102,covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
103,Cost of living,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
104,Corona virus,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
105,The cost of living crisis,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
106,Immigration,,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
107,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
108,Economy,26,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
109,covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
110,Covid 19,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
111,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
112,Corona,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
113,Economy,26,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
114,Cost of living,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
115,Economy,26,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
116,The pandemic,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
117,coronavirus,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
118,Cost of living,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
119,covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
120,The EU,15,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
121,The pandemic,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
122,Energy prices,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
123,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
124,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
125,Cost of living,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
126,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
127,covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
128,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
129,Global warming / Climate change,40,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
130,Coping with Brexit,15,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
131,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
132,COVID-19,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
133,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
134,COVID,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
135,Coronavirus,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
136,covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
137,Immigration,,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
138,Immigration,,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
139,Covid 19,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
140,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
141,Broken government promises and wasteful spending,26 - Economy-general,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
142,COVID pandemic,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
143,covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
144,climate change,40,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
145,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
146,economy,26,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
147,Brexit,15,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
148,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
149,Covid19,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
150,Covid-19,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
151,COVID,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
152,Recovery from covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
153,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
154,covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
155,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
156,Climate change,40,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
157,Brexit,15,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
158,rising prices,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
159,Immigration,,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
160,COVID-19,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
161,Imigrants,12,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
162,rising prices/cost of living,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
163,Brexit,15,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
164,corona virus,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
165,Cost of living,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
166,Gas and electric price rise,32 - Living costs,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
167,Cost of living,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
168,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
169,COVID,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
170,covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
171,covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
172,Brexit,15,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
173,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
174,immigration,12,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
175,Coronavirus,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
176,N.Ireland Protocol,15,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
177,cost of living crisis,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
178,Climate change,40,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
179,the new covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
180,Coronavirus,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
181,Covid-19,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
182,COVID 19,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
183,Coronavirus,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
184,"Rising prices in electricity, petrol etc",32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
185,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
186,Climate change,40,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
187,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
188,COVID,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
189,coronoa virus,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
190,immigration,,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
191,Coronavirus,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
192,Brexit,15,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
193,Ecomomy,26,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
194,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
195,THE ECONOMY,26,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
196,Recovering from Coronavirus,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
197,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
198,The rising cost of living,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
199,Energy prices,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
200,dealing with the pandemic,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
201,covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
202,Recovery from pandemic,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
203,Overpopulation,40 Environment,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
204,the Covid vaccinations,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
205,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
206,economy,26,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
207,Pandemic,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
208,Household bills,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
209,Immigrants,12,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
210,Climate emergency,40 Environment,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
211,economy,26,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
212,the economy,26,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
213,Immigration,,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
214,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
215,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
216,COVID,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
217,Lockdown,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
218,Covid_19,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
219,Cost of living crisis,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
220,covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
221,Economy,26,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
222,finanaces,26,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
223,Cost of Energy,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
224,Climate change,40,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
225,The Environment,40,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
