id,text,annotation,iteration,ka_mean,ka_lower,ka_upper,run_count,cumulative_ka_mean,cumulative_ka_lower,cumulative_ka_upper,adjacent_reference_iteration,adjacent_ka_mean,adjacent_ka_lower,adjacent_ka_upper
372,The cost of living,32,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
373,pandemic,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
374,cost of living,32,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
375,Economy,26,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
376,Covid,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
377,The cost of living,32 for Living costs,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
378,Cost of living,32,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
379,economy,26,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
380,Economic recovery,26 for Economy-general,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
381,Climate Change,40 Environment,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
382,Covid-19,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
383,Inflation,31,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
384,THE ECONOMY,26,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
385,cost of living crisis,32,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
386,inflation,31,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
387,Immigration,12,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
388,Covid,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
389,Covid variant,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
390,economy,26,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
391,price of energy,32,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
392,Brexit,15,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
393,Covid,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
394,Cost of living,32,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
395,immigration,12,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
396,covid 19,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
397,covid,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
398,Climate change,40 Environment,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
399,The cost of living,32,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
400,Cost of living,32,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
401,Economy,26,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
402,Cost of living,32,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
403,Covid,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
404,coronoa virus,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
405,The failed government,"4 - Pol-neg i.e., complaints about politics",22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
406,Covid 19,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
407,covid,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
408,Coronavirus,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
409,COVD19,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
410,Covid,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
411,The Conservative Government eroding democracy.,"4 - Pol-neg i.e., complaints about politics",22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
412,Covid,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
413,Affordability,32,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
414,covid,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
415,climate change,40 Environment,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
416,The destruction of the country's economy and morals due to the racism and stupidity of Brexit,15,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
417,Economic fallout from Brexit and CV19,15,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
418,Covid,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
419,Immigration,12,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
420,Nhs,1,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
421,economy,26,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
422,COVID-19,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
423,immigration,12,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
424,Crime,"- ""The most important issue facing the country is the rising crime rates in our cities.""
- ""I am concerned about the increase in violent crimes and the lack of safety in our communities.""
- ""Crime is a major issue that needs to be addressed, especially in urban areas where it seems to be getting out of control.""",22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
425,Coronavirus,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
426,Lack of choice in medical alternatives within nhs,1,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
427,Inflation,31,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
428,The various consequences of the virus,48 - Coronavirus,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
429,Covid,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
430,COVID,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
431,Covid 19,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
432,Energy prices,32 for Living costs,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
433,Cost of living crisis,32 for Living costs,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
434,Russia/Ukraine conflict,22 War,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
435,illegal migrants,12 for Immigration,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
436,COVID,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
437,Covid,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
438,covid,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
439,Brexit,15,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
440,Economy,26,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
441,Cost of living,32,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
442,The government,"4 - Pol-neg i.e., complaints about politics",22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
443,Climate change,40 Environment,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
444,Conservative government,5,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
445,Global warming / Climate change,40 Environment,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
446,Covid 19 and the variants,48 - Coronavirus,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
447,cost of living,32 for Living costs,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
448,Violent crime,14,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
449,Brexit,15,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
450,Covid,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
451,Energy costs,32 for Living costs,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
452,Peak Oil / Energy crisis,40 for Environment,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
453,COVID pandemic,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
454,ECONOMY RISING PRICES,31 for Inflation,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
455,economy,26,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
456,Economy,26,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
457,Covid,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
458,Financial,32 for Living costs,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
459,Economy,26,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
460,Corona,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
461,Brexit,15,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
462,costs of living,32,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
463,Covid,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
464,Inflation,31,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
465,Blocking the Police & Crime bill,14 - Crime,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
466,Climate change,40 Environment,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
467,COVID,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
468,Covid,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
469,Cost of living.,32 for Living costs.,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
470,Economy,26,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
471,Cost of living,32,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
472,Climate change,40 Environment,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
473,Covid19,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
474,health - fighting the Corona virus,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
475,Climate Change,40 Environment,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
476,Covid,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
477,covid,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
478,Covid 19,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
479,Covid 19,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
480,Immigration,12,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
481,covid,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
482,covid,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
483,Covid,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
484,Corona virus,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
485,NHS,1,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
486,Broken government promises and wasteful spending,"4 - Pol-neg i.e., complaints about politics",22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
487,Economy,26,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
488,Coronavirus,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
489,coronavirus,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
490,Financial situations,32 for Living costs,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
491,The economy,26,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
492,Covid,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
493,Illegal immigration,12,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
494,Economy & cost of living,32 for Living costs,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
495,climate change,40 Environment,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
496,Pandemic,48 (Coronavirus),22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
497,Economy,26,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
498,Covid-19,48,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
499,Climate change,40 Environment,22,0.9179829905430255,0.913460082781501,0.9227071702786623,23,0.9179829905430255,0.913460082781501,0.9227071702786623,21.0,0.9070840361902063,0.8744056127499654,0.9409121433505077
0,Economy,26,23,0.918327737144853,0.9137429798569096,0.9226477764046771,24,0.918327737144853,0.9137429798569096,0.9226477764046771,22.0,0.9225761423554512,0.8918809706411591,0.9517056158480702
1,Poor Government,"4 - Pol-neg i.e., complaints about politics",23,0.918327737144853,0.9137429798569096,0.9226477764046771,24,0.918327737144853,0.9137429798569096,0.9226477764046771,22.0,0.9225761423554512,0.8918809706411591,0.9517056158480702
2,COVID 19,48 (Coronavirus),23,0.918327737144853,0.9137429798569096,0.9226477764046771,24,0.918327737144853,0.9137429798569096,0.9226477764046771,22.0,0.9225761423554512,0.8918809706411591,0.9517056158480702
3,immigration,12,23,0.918327737144853,0.9137429798569096,0.9226477764046771,24,0.918327737144853,0.9137429798569096,0.9226477764046771,22.0,0.9225761423554512,0.8918809706411591,0.9517056158480702
4,The cost of living crisis,32 for Living costs,23,0.918327737144853,0.9137429798569096,0.9226477764046771,24,0.918327737144853,0.9137429798569096,0.9226477764046771,22.0,0.9225761423554512,0.8918809706411591,0.9517056158480702
5,Covid,48,23,0.918327737144853,0.9137429798569096,0.9226477764046771,24,0.918327737144853,0.9137429798569096,0.9226477764046771,22.0,0.9225761423554512,0.8918809706411591,0.9517056158480702
6,coved19,48 (Coronavirus),23,0.918327737144853,0.9137429798569096,0.9226477764046771,24,0.918327737144853,0.9137429798569096,0.9226477764046771,22.0,0.9225761423554512,0.8918809706411591,0.9517056158480702
7,the economy,26,23,0.918327737144853,0.9137429798569096,0.9226477764046771,24,0.918327737144853,0.9137429798569096,0.9226477764046771,22.0,0.9225761423554512,0.8918809706411591,0.9517056158480702
8,NHS,1,23,0.918327737144853,0.9137429798569096,0.9226477764046771,24,0.918327737144853,0.9137429798569096,0.9226477764046771,22.0,0.9225761423554512,0.8918809706411591,0.9517056158480702
9,Cost of living,32,23,0.918327737144853,0.9137429798569096,0.9226477764046771,24,0.918327737144853,0.9137429798569096,0.9226477764046771,22.0,0.9225761423554512,0.8918809706411591,0.9517056158480702
10,COVID,48,23,0.918327737144853,0.9137429798569096,0.9226477764046771,24,0.918327737144853,0.9137429798569096,0.9226477764046771,22.0,0.9225761423554512,0.8918809706411591,0.9517056158480702
